uid,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release
07336819-4283-4eb4-851a-e1543d54e153,BONA,2019-08-27,2019-08-27,BONA-20190827-BREF1,BONA-20190827-BREF1-A,B00000046795,BONA-20190827-BREF1-B,B00000046793,BONA-20190827-BREF1-C,B00000046792,,,20211221T201457Z,RELEASE-2022
03611613-0057-43f6-b7ba-f6868bb0897c,BONA,2019-08-29,2019-08-29,BONA-20190829-BREF1,BONA-20190829-BREF1-A,B00000046794,BONA-20190829-BREF1-B,B00000046797,BONA-20190829-BREF1-C,B00000046796,,,20211221T201457Z,RELEASE-2022
69f5d802-dedc-420f-8cf5-fc135f98eaed,BONA,2019-08-31,2019-08-31,BONA-20190831-BREF1,BONA-20190831-BREF1-A,B00000046798,BONA-20190831-BREF1-B,B00000046800,BONA-20190831-BREF1-C,B00000046799,,,20211221T201457Z,RELEASE-2022
64eb556e-a467-477b-88b1-4a696f9f1054,BONA,2019-09-17,2019-09-17,BONA-20190917-BREF1,BONA-20190917-BREF1-A,B00000046901,BONA-20190917-BREF1-B,B00000046900,BONA-20190917-BREF1-C,B00000046899,,,20211221T203304Z,RELEASE-2022
abd8d5ff-177c-43f9-b71b-17b7bf6d490b,BONA,2019-09-19,2019-09-19,BONA-20190919-BREF1,BONA-20190919-BREF1-A,B00000046986,BONA-20190919-BREF1-B,B00000046923,BONA-20190919-BREF1-C,B00000046898,,,20211221T203304Z,RELEASE-2022
81aee519-1b49-4df2-b541-d7b9770da24d,DEJU,2018-06-18,2018-06-18,DEJU-20180618-BREF1,DEJU-20180618-BREF1-A,B00000008273,DEJU-20180618-BREF1-B,B00000008274,DEJU-20180618-BREF1-C,B00000008275,,,20211221T223206Z,RELEASE-2022
01116f9e-e9ab-47c0-9ad5-af10740a3448,DEJU,2018-06-20,2018-06-20,DEJU-20180620-BREF1,DEJU-20180620-BREF1-A,B00000008324,DEJU-20180620-BREF1-B,B00000008326,DEJU-20180620-BREF1-C,B00000008325,,,20211221T223206Z,RELEASE-2022
1ec2874d-1935-40f5-88b4-63f09953acbd,DEJU,2018-06-22,2018-06-22,DEJU-20180622-BREF1,DEJU-20180622-BREF1-A,B00000008396,DEJU-20180622-BREF1-B,B00000008397,DEJU-20180622-BREF1-C,B00000008398,,,20211221T223206Z,RELEASE-2022
a870b8f3-4444-40fc-8b87-a58c49ca00ba,DEJU,2018-07-10,2018-07-10,DEJU-20180710-BREF1,DEJU-20180710-BREF1-A,B00000008469,DEJU-20180710-BREF1-B,B00000008468,DEJU-20180710-BREF1-C,B00000008470,,,20211222T011741Z,RELEASE-2022
506beb38-f9c4-4749-ac5a-9178ce989287,DEJU,2018-07-12,2018-07-12,DEJU-20180712-BREF1,DEJU-20180712-BREF1-A,B00000008504,DEJU-20180712-BREF1-B,B00000008503,DEJU-20180712-BREF1-C,B00000008502,,,20211222T011741Z,RELEASE-2022
60910a4c-a730-47f0-96dd-483b295d9315,HEAL,2021-06-23,2021-06-23,HEAL-20210623-BREF1,HEAL-20210623-BREF1-A,B00000127435,HEAL-20210623-BREF1-B,B00000127436,HEAL-20210623-BREF1-C,B00000127437,,,20220407T153452Z,PROVISIONAL
f35fa867-7ec1-4eb5-b007-cf5ef72a3b2e,HEAL,2021-06-24,2021-06-24,HEAL-20210624-BREF1,HEAL-20210624-BREF1-A,B00000127432,HEAL-20210624-BREF1-B,B00000127433,HEAL-20210624-BREF1-C,B00000127434,,,20220407T153452Z,PROVISIONAL
f7ac2511-e3a7-4d03-826d-3b1df390ffe5,HEAL,2021-06-25,2021-06-25,HEAL-20210625-BREF1,HEAL-20210625-BREF1-A,B00000127438,HEAL-20210625-BREF1-B,B00000127439,HEAL-20210625-BREF1-C,B00000127440,,,20220407T153452Z,PROVISIONAL
13b05839-1b13-4115-8e4d-67e7a536b61e,HEAL,2021-06-26,2021-06-26,HEAL-20210626-BREF1,HEAL-20210626-BREF1-A,B00000127375,HEAL-20210626-BREF1-B,B00000127377,HEAL-20210626-BREF1-C,B00000127376,,,20220407T153452Z,PROVISIONAL
87c47beb-9f7c-4edc-9379-12730ef7d2bf,HEAL,2021-07-13,2021-07-13,HEAL-20210713-BREF1,HEAL-20210713-BREF1-A,B00000127624,HEAL-20210713-BREF1-B,B00000127625,HEAL-20210713-BREF1-C,B00000127626,,,20220503T161006Z,PROVISIONAL
7fabc3e3-aa1d-48c2-b2b7-d6315fb55cf2,HEAL,2021-07-14,2021-07-14,HEAL-20210714-BREF1,HEAL-20210714-BREF1-A,B00000127633,HEAL-20210714-BREF1-B,B00000127634,HEAL-20210714-BREF1-C,B00000127635,,,20220503T161006Z,PROVISIONAL
1e5a7bab-4487-4ce1-9c9b-ad1db78ce386,HEAL,2021-07-15,2021-07-15,HEAL-20210715-BREF1,HEAL-20210715-BREF1-A,B00000127630,HEAL-20210715-BREF1-B,B00000127631,HEAL-20210715-BREF1-C,B00000127632,,,20220503T161006Z,PROVISIONAL
87442d2e-ad05-4a24-86b0-c0d660ccedfd,PUUM,2018-11-09,2018-11-09,PUUM-20181109-BREF1,PUUM-20181109-BREF1-A,B00000048151,PUUM-20181109-BREF1-B,B00000048124,PUUM-20181109-BREF1-C,B00000048147,,,20211222T022429Z,RELEASE-2022
961d43eb-bcaf-457c-8234-7837b57e22a6,PUUM,2018-11-11,2018-11-11,PUUM-20181111-BREF1,PUUM-20181111-BREF1-A,B00000048134,PUUM-20181111-BREF1-B,B00000048178,PUUM-20181111-BREF1-C,B00000048172,,,20211222T022429Z,RELEASE-2022
d9d88310-d958-4745-8ef7-59d10d35287c,PUUM,2018-11-13,2018-11-13,PUUM-20181113-BREF1,PUUM-20181113-BREF1-A,B00000048195,PUUM-20181113-BREF1-B,B00000048196,PUUM-20181113-BREF1-C,B00000048198,,,20211222T022429Z,RELEASE-2022
a593245a-25c9-4aa6-bb6e-535a8fa643ed,PUUM,2018-11-14,2018-11-14,PUUM-20181114-BREF1,PUUM-20181114-BREF1-A,B00000048207,PUUM-20181114-BREF1-B,B00000048217,PUUM-20181114-BREF1-C,B00000048218,,,20211222T022429Z,RELEASE-2022
dd64bf48-8e5b-4771-b9d0-4493e4348c80,PUUM,2018-11-27,2018-11-27,PUUM-20181127-BREF1,PUUM-20181127-BREF1-A,B00000048294,PUUM-20181127-BREF1-B,B00000048293,PUUM-20181127-BREF1-C,B00000048292,,,20211222T022429Z,RELEASE-2022
3eac7ff7-cb37-44c3-b7e2-3033fb1d5a42,PUUM,2018-11-29,2018-11-29,PUUM-20181129-BREF1,PUUM-20181129-BREF1-A,B00000048252,PUUM-20181129-BREF1-B,B00000048269,PUUM-20181129-BREF1-C,B00000048261,,,20211222T022429Z,RELEASE-2022
01a49a8f-50a0-424c-886f-b71d75aabcb7,PUUM,2019-01-05,2019-01-05,PUUM-20190105-BREF1,PUUM-20190105-BREF1-A,B00000048250,PUUM-20190105-BREF1-B,B00000048249,PUUM-20190105-BREF1-C,B00000048248,,,20211221T204429Z,RELEASE-2022
5b9bc972-44ae-4186-a888-b6a4831fa3a6,PUUM,2019-01-08,2019-01-08,PUUM-20190108-BREF1,PUUM-20190108-BREF1-A,B00000048266,PUUM-20190108-BREF1-B,B00000048301,PUUM-20190108-BREF1-C,B00000048268,,,20211221T204429Z,RELEASE-2022
1d9acbba-63cf-4a0b-8014-622325164a94,PUUM,2019-01-10,2019-01-10,PUUM-20190110-BREF1,PUUM-20190110-BREF1-A,B00000048378,PUUM-20190110-BREF1-B,B00000048379,PUUM-20190110-BREF1-C,B00000048380,,,20211221T204429Z,RELEASE-2022
65f18f45-9064-4afe-b90a-a86bde45fe43,PUUM,2019-01-11,2019-01-11,PUUM-20190111-BREF1,PUUM-20190111-BREF1-A,B00000048393,PUUM-20190111-BREF1-B,B00000048394,PUUM-20190111-BREF1-C,B00000048395,,,20211221T204429Z,RELEASE-2022
1aa96b2f-279d-426b-bcf9-3aebda361b42,PUUM,2019-01-22,2019-01-22,PUUM-20190122-BREF1,PUUM-20190122-BREF1-A,B00000048448,PUUM-20190122-BREF1-B,B00000048449,PUUM-20190122-BREF1-C,B00000048432,,,20211221T204429Z,RELEASE-2022
51e3ab4e-41c9-4732-8de9-38a49540f5ff,PUUM,2019-01-23,2019-01-23,PUUM-20190123-BREF1,PUUM-20190123-BREF1-A,B00000048458,PUUM-20190123-BREF1-B,B00000048463,PUUM-20190123-BREF1-C,B00000048459,,,20211221T204429Z,RELEASE-2022
b4e4e0c3-d090-45f4-b9d7-ca2003df6c97,PUUM,2019-06-07,2019-06-07,PUUM-20190607-BREF1,PUUM-20190607-BREF1-A,B00000048517,PUUM-20190607-BREF1-B,B00000048516,PUUM-20190607-BREF1-C,B00000048518,,,20211221T212228Z,RELEASE-2022
e59d4318-693c-4f39-8449-27b9ed64b05b,PUUM,2019-06-11,2019-06-11,PUUM-20190611-BREF1,PUUM-20190611-BREF1-A,B00000048545,PUUM-20190611-BREF1-B,B00000048544,PUUM-20190611-BREF1-C,B00000048543,,,20211221T212228Z,RELEASE-2022
99ad9e15-dfff-41fa-9fdc-0c4d1d599682,PUUM,2019-06-12,2019-06-12,PUUM-20190612-BREF1,PUUM-20190612-BREF1-A,B00000048586,PUUM-20190612-BREF1-B,B00000048585,PUUM-20190612-BREF1-C,B00000048587,,,20211221T212228Z,RELEASE-2022
5fa60cb8-c1a7-47ad-a8ab-2121f6a4b285,PUUM,2019-06-13,2019-06-13,PUUM-20190613-BREF1,PUUM-20190613-BREF1-A,B00000048602,PUUM-20190613-BREF1-B,B00000048604,PUUM-20190613-BREF1-C,B00000048603,,,20211221T212228Z,RELEASE-2022
619d6930-09c2-431b-b8d4-aaf96efc8875,PUUM,2019-06-25,2019-06-25,PUUM-20190625-BREF1,PUUM-20190625-BREF1-A,B00000048633,PUUM-20190625-BREF1-B,B00000048635,PUUM-20190625-BREF1-C,B00000048634,,,20211221T212228Z,RELEASE-2022
91bf9c91-3666-4962-b138-9c553872bd19,PUUM,2019-06-27,2019-06-27,PUUM-20190627-BREF1,PUUM-20190627-BREF1-A,B00000048656,PUUM-20190627-BREF1-B,B00000048657,PUUM-20190627-BREF1-C,B00000048658,,,20211221T212228Z,RELEASE-2022
